d/m/yyyy,h:mm,time,height
2/1/15,7:05 PM,02/01/15 19:05,0.28
2/1/15,7:10 PM,02/01/15 19:10,0.28
2/1/15,7:15 PM,02/01/15 19:15,0.28
2/1/15,7:20 PM,02/01/15 19:20,0.28
2/1/15,7:25 PM,02/01/15 19:25,0.28
2/1/15,7:30 PM,02/01/15 19:30,0.28
2/1/15,7:35 PM,02/01/15 19:35,0.28
2/1/15,7:40 PM,02/01/15 19:40,0.28
2/1/15,7:45 PM,02/01/15 19:45,0.28
2/1/15,7:50 PM,02/01/15 19:50,0.28
2/1/15,7:55 PM,02/01/15 19:55,0.28
2/1/15,8:00 PM,02/01/15 20:00,0.28
2/1/15,8:05 PM,02/01/15 20:05,0.28
2/1/15,8:10 PM,02/01/15 20:10,0.28
2/1/15,8:15 PM,02/01/15 20:15,0.28
2/1/15,8:20 PM,02/01/15 20:20,0.28
2/1/15,8:25 PM,02/01/15 20:25,0.28
2/1/15,8:30 PM,02/01/15 20:30,0.28
2/1/15,8:35 PM,02/01/15 20:35,0.28
2/1/15,8:40 PM,02/01/15 20:40,0.27
2/1/15,8:45 PM,02/01/15 20:45,0.27
2/1/15,8:50 PM,02/01/15 20:50,0.27
2/1/15,8:55 PM,02/01/15 20:55,0.27
2/1/15,9:00 PM,02/01/15 21:00,0.27
2/1/15,9:05 PM,02/01/15 21:05,0.27
2/1/15,9:10 PM,02/01/15 21:10,0.27
2/1/15,9:15 PM,02/01/15 21:15,0.26
2/1/15,9:20 PM,02/01/15 21:20,0.26
2/1/15,9:25 PM,02/01/15 21:25,0.26
2/1/15,9:30 PM,02/01/15 21:30,0.26
2/1/15,9:35 PM,02/01/15 21:35,0.26
2/1/15,9:40 PM,02/01/15 21:40,0.26
2/1/15,9:45 PM,02/01/15 21:45,0.25
2/1/15,9:50 PM,02/01/15 21:50,0.25
2/1/15,9:55 PM,02/01/15 21:55,0.25
2/1/15,10:00 PM,02/01/15 22:00,0.25
2/1/15,10:05 PM,02/01/15 22:05,0.25
2/1/15,10:10 PM,02/01/15 22:10,0.24
2/1/15,10:15 PM,02/01/15 22:15,0.24
2/1/15,10:20 PM,02/01/15 22:20,0.24
2/1/15,10:25 PM,02/01/15 22:25,0.24
2/1/15,10:30 PM,02/01/15 22:30,0.24
2/1/15,10:35 PM,02/01/15 22:35,0.24
2/1/15,10:40 PM,02/01/15 22:40,0.24
2/1/15,10:45 PM,02/01/15 22:45,0.23
2/1/15,10:50 PM,02/01/15 22:50,0.23
2/1/15,10:55 PM,02/01/15 22:55,0.23
2/1/15,11:00 PM,02/01/15 23:00,0.23
2/1/15,11:05 PM,02/01/15 23:05,0.23
2/1/15,11:10 PM,02/01/15 23:10,0.23
2/1/15,11:15 PM,02/01/15 23:15,0.23
2/1/15,11:20 PM,02/01/15 23:20,0.23
2/1/15,11:25 PM,02/01/15 23:25,0.23
2/1/15,11:30 PM,02/01/15 23:30,0.23
2/1/15,11:35 PM,02/01/15 23:35,0.23
2/1/15,11:40 PM,02/01/15 23:40,0.22
2/1/15,11:45 PM,02/01/15 23:45,0.22
2/1/15,11:50 PM,02/01/15 23:50,0.22
2/1/15,11:55 PM,02/01/15 23:55,0.22
3/1/15,12:00 AM,03/01/15 00:00,0.22
3/1/15,12:05 AM,03/01/15 00:05,0.23
3/1/15,12:10 AM,03/01/15 00:10,0.23
3/1/15,12:15 AM,03/01/15 00:15,0.23
3/1/15,12:20 AM,03/01/15 00:20,0.23
3/1/15,12:25 AM,03/01/15 00:25,0.23
3/1/15,12:30 AM,03/01/15 00:30,0.23
3/1/15,12:35 AM,03/01/15 00:35,0.23
3/1/15,12:40 AM,03/01/15 00:40,0.23
3/1/15,12:45 AM,03/01/15 00:45,0.23
3/1/15,12:50 AM,03/01/15 00:50,0.24
3/1/15,12:55 AM,03/01/15 00:55,0.24
3/1/15,1:00 AM,03/01/15 01:00,0.24
3/1/15,1:05 AM,03/01/15 01:05,0.24
3/1/15,1:10 AM,03/01/15 01:10,0.24
3/1/15,1:15 AM,03/01/15 01:15,0.25
3/1/15,1:20 AM,03/01/15 01:20,0.25
3/1/15,1:25 AM,03/01/15 01:25,0.25
3/1/15,1:30 AM,03/01/15 01:30,0.25
3/1/15,1:35 AM,03/01/15 01:35,0.26
3/1/15,1:40 AM,03/01/15 01:40,0.26
3/1/15,1:45 AM,03/01/15 01:45,0.26
3/1/15,1:50 AM,03/01/15 01:50,0.27
3/1/15,1:55 AM,03/01/15 01:55,0.27
3/1/15,2:00 AM,03/01/15 02:00,0.27
3/1/15,2:05 AM,03/01/15 02:05,0.28
3/1/15,2:10 AM,03/01/15 02:10,0.28
3/1/15,2:15 AM,03/01/15 02:15,0.29
3/1/15,2:20 AM,03/01/15 02:20,0.29
3/1/15,2:25 AM,03/01/15 02:25,0.29
3/1/15,2:30 AM,03/01/15 02:30,0.3
3/1/15,2:35 AM,03/01/15 02:35,0.3
3/1/15,2:40 AM,03/01/15 02:40,0.31
3/1/15,2:45 AM,03/01/15 02:45,0.31
3/1/15,2:50 AM,03/01/15 02:50,0.32
3/1/15,2:55 AM,03/01/15 02:55,0.32
3/1/15,3:00 AM,03/01/15 03:00,0.33
3/1/15,3:05 AM,03/01/15 03:05,0.33
3/1/15,3:10 AM,03/01/15 03:10,0.34
3/1/15,3:15 AM,03/01/15 03:15,0.34
3/1/15,3:20 AM,03/01/15 03:20,0.35
3/1/15,3:25 AM,03/01/15 03:25,0.35
3/1/15,3:30 AM,03/01/15 03:30,0.36
3/1/15,3:35 AM,03/01/15 03:35,0.36
3/1/15,3:40 AM,03/01/15 03:40,0.37
3/1/15,3:45 AM,03/01/15 03:45,0.37
3/1/15,3:50 AM,03/01/15 03:50,0.38
3/1/15,3:55 AM,03/01/15 03:55,0.38
3/1/15,4:00 AM,03/01/15 04:00,0.39
3/1/15,4:05 AM,03/01/15 04:05,0.39
3/1/15,4:10 AM,03/01/15 04:10,0.4
3/1/15,4:15 AM,03/01/15 04:15,0.4
3/1/15,4:20 AM,03/01/15 04:20,0.41
3/1/15,4:25 AM,03/01/15 04:25,0.41
3/1/15,4:30 AM,03/01/15 04:30,0.42
3/1/15,4:35 AM,03/01/15 04:35,0.42
3/1/15,4:40 AM,03/01/15 04:40,0.43
3/1/15,4:45 AM,03/01/15 04:45,0.43
3/1/15,4:50 AM,03/01/15 04:50,0.44
3/1/15,4:55 AM,03/01/15 04:55,0.44
3/1/15,5:00 AM,03/01/15 05:00,0.45
3/1/15,5:05 AM,03/01/15 05:05,0.45
3/1/15,5:10 AM,03/01/15 05:10,0.45
3/1/15,5:15 AM,03/01/15 05:15,0.46
3/1/15,5:20 AM,03/01/15 05:20,0.46
3/1/15,5:25 AM,03/01/15 05:25,0.47
3/1/15,5:30 AM,03/01/15 05:30,0.47
3/1/15,5:35 AM,03/01/15 05:35,0.47
3/1/15,5:40 AM,03/01/15 05:40,0.48
3/1/15,5:45 AM,03/01/15 05:45,0.48
3/1/15,5:50 AM,03/01/15 05:50,0.48
3/1/15,5:55 AM,03/01/15 05:55,0.48
3/1/15,6:00 AM,03/01/15 06:00,0.49
3/1/15,6:05 AM,03/01/15 06:05,0.49
3/1/15,6:10 AM,03/01/15 06:10,0.49
3/1/15,6:15 AM,03/01/15 06:15,0.49
3/1/15,6:20 AM,03/01/15 06:20,0.49
3/1/15,6:25 AM,03/01/15 06:25,0.5
3/1/15,6:30 AM,03/01/15 06:30,0.5
3/1/15,6:35 AM,03/01/15 06:35,0.5
3/1/15,6:40 AM,03/01/15 06:40,0.5
3/1/15,6:45 AM,03/01/15 06:45,0.5
3/1/15,6:50 AM,03/01/15 06:50,0.5
3/1/15,6:55 AM,03/01/15 06:55,0.5
3/1/15,7:00 AM,03/01/15 07:00,0.5
3/1/15,7:05 AM,03/01/15 07:05,0.5
3/1/15,7:10 AM,03/01/15 07:10,0.5
3/1/15,7:15 AM,03/01/15 07:15,0.5
3/1/15,7:20 AM,03/01/15 07:20,0.5
3/1/15,7:25 AM,03/01/15 07:25,0.5
3/1/15,7:30 AM,03/01/15 07:30,0.5
3/1/15,7:35 AM,03/01/15 07:35,0.49
3/1/15,7:40 AM,03/01/15 07:40,0.49
3/1/15,7:45 AM,03/01/15 07:45,0.49
3/1/15,7:50 AM,03/01/15 07:50,0.49
3/1/15,7:55 AM,03/01/15 07:55,0.49
3/1/15,8:00 AM,03/01/15 08:00,0.48
3/1/15,8:05 AM,03/01/15 08:05,0.48
3/1/15,8:10 AM,03/01/15 08:10,0.48
3/1/15,8:15 AM,03/01/15 08:15,0.48
3/1/15,8:20 AM,03/01/15 08:20,0.47
3/1/15,8:25 AM,03/01/15 08:25,0.47
3/1/15,8:30 AM,03/01/15 08:30,0.47
3/1/15,8:35 AM,03/01/15 08:35,0.46
3/1/15,8:40 AM,03/01/15 08:40,0.46
3/1/15,8:45 AM,03/01/15 08:45,0.45
3/1/15,8:50 AM,03/01/15 08:50,0.45
3/1/15,8:55 AM,03/01/15 08:55,0.44
3/1/15,9:00 AM,03/01/15 09:00,0.44
3/1/15,9:05 AM,03/01/15 09:05,0.43
3/1/15,9:10 AM,03/01/15 09:10,0.43
3/1/15,9:15 AM,03/01/15 09:15,0.42
3/1/15,9:20 AM,03/01/15 09:20,0.42
3/1/15,9:25 AM,03/01/15 09:25,0.41
3/1/15,9:30 AM,03/01/15 09:30,0.41
3/1/15,9:35 AM,03/01/15 09:35,0.4
3/1/15,9:40 AM,03/01/15 09:40,0.4
3/1/15,9:45 AM,03/01/15 09:45,0.39
3/1/15,9:50 AM,03/01/15 09:50,0.39
3/1/15,9:55 AM,03/01/15 09:55,0.38
3/1/15,10:00 AM,03/01/15 10:00,0.37
3/1/15,10:05 AM,03/01/15 10:05,0.37
3/1/15,10:10 AM,03/01/15 10:10,0.36
3/1/15,10:15 AM,03/01/15 10:15,0.36
3/1/15,10:20 AM,03/01/15 10:20,0.35
3/1/15,10:25 AM,03/01/15 10:25,0.34
3/1/15,10:30 AM,03/01/15 10:30,0.34
3/1/15,10:35 AM,03/01/15 10:35,0.33
3/1/15,10:40 AM,03/01/15 10:40,0.33
3/1/15,10:45 AM,03/01/15 10:45,0.32
3/1/15,10:50 AM,03/01/15 10:50,0.31
3/1/15,10:55 AM,03/01/15 10:55,0.31
3/1/15,11:00 AM,03/01/15 11:00,0.3
3/1/15,11:05 AM,03/01/15 11:05,0.29
3/1/15,11:10 AM,03/01/15 11:10,0.29
3/1/15,11:15 AM,03/01/15 11:15,0.28
3/1/15,11:20 AM,03/01/15 11:20,0.28
3/1/15,11:25 AM,03/01/15 11:25,0.27
3/1/15,11:30 AM,03/01/15 11:30,0.27
3/1/15,11:35 AM,03/01/15 11:35,0.26
3/1/15,11:40 AM,03/01/15 11:40,0.25
3/1/15,11:45 AM,03/01/15 11:45,0.25
3/1/15,11:50 AM,03/01/15 11:50,0.24
3/1/15,11:55 AM,03/01/15 11:55,0.24
3/1/15,12:00 PM,03/01/15 12:00,0.23
3/1/15,12:05 PM,03/01/15 12:05,0.23
3/1/15,12:10 PM,03/01/15 12:10,0.22
3/1/15,12:15 PM,03/01/15 12:15,0.22
3/1/15,12:20 PM,03/01/15 12:20,0.21
3/1/15,12:25 PM,03/01/15 12:25,0.21
3/1/15,12:30 PM,03/01/15 12:30,0.2
3/1/15,12:35 PM,03/01/15 12:35,0.2
3/1/15,12:40 PM,03/01/15 12:40,0.2
3/1/15,12:45 PM,03/01/15 12:45,0.19
3/1/15,12:50 PM,03/01/15 12:50,0.19
3/1/15,12:55 PM,03/01/15 12:55,0.19
3/1/15,1:00 PM,03/01/15 13:00,0.18
3/1/15,1:05 PM,03/01/15 13:05,0.18
3/1/15,1:10 PM,03/01/15 13:10,0.18
3/1/15,1:15 PM,03/01/15 13:15,0.17
3/1/15,1:20 PM,03/01/15 13:20,0.17
3/1/15,1:25 PM,03/01/15 13:25,0.17
3/1/15,1:30 PM,03/01/15 13:30,0.17
3/1/15,1:35 PM,03/01/15 13:35,0.16
3/1/15,1:40 PM,03/01/15 13:40,0.16
3/1/15,1:45 PM,03/01/15 13:45,0.16
3/1/15,1:50 PM,03/01/15 13:50,0.16
3/1/15,1:55 PM,03/01/15 13:55,0.16
3/1/15,2:00 PM,03/01/15 14:00,0.16
3/1/15,2:05 PM,03/01/15 14:05,0.16
3/1/15,2:10 PM,03/01/15 14:10,0.15
3/1/15,2:15 PM,03/01/15 14:15,0.15
3/1/15,2:20 PM,03/01/15 14:20,0.15
3/1/15,2:25 PM,03/01/15 14:25,0.15
3/1/15,2:30 PM,03/01/15 14:30,0.15
3/1/15,2:35 PM,03/01/15 14:35,0.15
3/1/15,2:40 PM,03/01/15 14:40,0.15
3/1/15,2:45 PM,03/01/15 14:45,0.15
3/1/15,2:50 PM,03/01/15 14:50,0.16
3/1/15,2:55 PM,03/01/15 14:55,0.16
3/1/15,3:00 PM,03/01/15 15:00,0.16
3/1/15,3:05 PM,03/01/15 15:05,0.16
3/1/15,3:10 PM,03/01/15 15:10,0.16
3/1/15,3:15 PM,03/01/15 15:15,0.16
3/1/15,3:20 PM,03/01/15 15:20,0.16
3/1/15,3:25 PM,03/01/15 15:25,0.16
3/1/15,3:30 PM,03/01/15 15:30,0.17
3/1/15,3:35 PM,03/01/15 15:35,0.17
3/1/15,3:40 PM,03/01/15 15:40,0.17
3/1/15,3:45 PM,03/01/15 15:45,0.17
3/1/15,3:50 PM,03/01/15 15:50,0.17
3/1/15,3:55 PM,03/01/15 15:55,0.18
3/1/15,4:00 PM,03/01/15 16:00,0.18
3/1/15,4:05 PM,03/01/15 16:05,0.18
3/1/15,4:10 PM,03/01/15 16:10,0.19
3/1/15,4:15 PM,03/01/15 16:15,0.19
3/1/15,4:20 PM,03/01/15 16:20,0.19
3/1/15,4:25 PM,03/01/15 16:25,0.19
3/1/15,4:30 PM,03/01/15 16:30,0.2
3/1/15,4:35 PM,03/01/15 16:35,0.2
3/1/15,4:40 PM,03/01/15 16:40,0.2
3/1/15,4:45 PM,03/01/15 16:45,0.21
3/1/15,4:50 PM,03/01/15 16:50,0.21
3/1/15,4:55 PM,03/01/15 16:55,0.21
3/1/15,5:00 PM,03/01/15 17:00,0.21
3/1/15,5:05 PM,03/01/15 17:05,0.22
3/1/15,5:10 PM,03/01/15 17:10,0.22
3/1/15,5:15 PM,03/01/15 17:15,0.22
3/1/15,5:20 PM,03/01/15 17:20,0.23
3/1/15,5:25 PM,03/01/15 17:25,0.23
3/1/15,5:30 PM,03/01/15 17:30,0.23
3/1/15,5:35 PM,03/01/15 17:35,0.24
3/1/15,5:40 PM,03/01/15 17:40,0.24
3/1/15,5:45 PM,03/01/15 17:45,0.24
3/1/15,5:50 PM,03/01/15 17:50,0.25
3/1/15,5:55 PM,03/01/15 17:55,0.25
3/1/15,6:00 PM,03/01/15 18:00,0.25
3/1/15,6:05 PM,03/01/15 18:05,0.25
3/1/15,6:10 PM,03/01/15 18:10,0.26
3/1/15,6:15 PM,03/01/15 18:15,0.26
3/1/15,6:20 PM,03/01/15 18:20,0.26
3/1/15,6:25 PM,03/01/15 18:25,0.26
3/1/15,6:30 PM,03/01/15 18:30,0.27
3/1/15,6:35 PM,03/01/15 18:35,0.27
3/1/15,6:40 PM,03/01/15 18:40,0.27
3/1/15,6:45 PM,03/01/15 18:45,0.27
3/1/15,6:50 PM,03/01/15 18:50,0.28
3/1/15,6:55 PM,03/01/15 18:55,0.28
3/1/15,7:00 PM,03/01/15 19:00,0.28
3/1/15,7:05 PM,03/01/15 19:05,0.28
3/1/15,7:10 PM,03/01/15 19:10,0.28
3/1/15,7:15 PM,03/01/15 19:15,0.28
3/1/15,7:20 PM,03/01/15 19:20,0.29
3/1/15,7:25 PM,03/01/15 19:25,0.29
3/1/15,7:30 PM,03/01/15 19:30,0.29
3/1/15,7:35 PM,03/01/15 19:35,0.29
3/1/15,7:40 PM,03/01/15 19:40,0.29
3/1/15,7:45 PM,03/01/15 19:45,0.29
3/1/15,7:50 PM,03/01/15 19:50,0.29
3/1/15,7:55 PM,03/01/15 19:55,0.29
3/1/15,8:00 PM,03/01/15 20:00,0.29
3/1/15,8:05 PM,03/01/15 20:05,0.29
3/1/15,8:10 PM,03/01/15 20:10,0.29
3/1/15,8:15 PM,03/01/15 20:15,0.29
3/1/15,8:20 PM,03/01/15 20:20,0.29
3/1/15,8:25 PM,03/01/15 20:25,0.29
3/1/15,8:30 PM,03/01/15 20:30,0.29
3/1/15,8:35 PM,03/01/15 20:35,0.29
3/1/15,8:40 PM,03/01/15 20:40,0.29
3/1/15,8:45 PM,03/01/15 20:45,0.29
3/1/15,8:50 PM,03/01/15 20:50,0.29
3/1/15,8:55 PM,03/01/15 20:55,0.29
3/1/15,9:00 PM,03/01/15 21:00,0.29
3/1/15,9:05 PM,03/01/15 21:05,0.29
3/1/15,9:10 PM,03/01/15 21:10,0.29
3/1/15,9:15 PM,03/01/15 21:15,0.29
3/1/15,9:20 PM,03/01/15 21:20,0.28
3/1/15,9:25 PM,03/01/15 21:25,0.28
3/1/15,9:30 PM,03/01/15 21:30,0.28
3/1/15,9:35 PM,03/01/15 21:35,0.28
3/1/15,9:40 PM,03/01/15 21:40,0.28
3/1/15,9:45 PM,03/01/15 21:45,0.28
3/1/15,9:50 PM,03/01/15 21:50,0.28
3/1/15,9:55 PM,03/01/15 21:55,0.27
3/1/15,10:00 PM,03/01/15 22:00,0.27
3/1/15,10:05 PM,03/01/15 22:05,0.27
3/1/15,10:10 PM,03/01/15 22:10,0.27
3/1/15,10:15 PM,03/01/15 22:15,0.27
3/1/15,10:20 PM,03/01/15 22:20,0.27
3/1/15,10:25 PM,03/01/15 22:25,0.26
3/1/15,10:30 PM,03/01/15 22:30,0.26
3/1/15,10:35 PM,03/01/15 22:35,0.26
3/1/15,10:40 PM,03/01/15 22:40,0.26
3/1/15,10:45 PM,03/01/15 22:45,0.26
3/1/15,10:50 PM,03/01/15 22:50,0.26
3/1/15,10:55 PM,03/01/15 22:55,0.25
3/1/15,11:00 PM,03/01/15 23:00,0.25
3/1/15,11:05 PM,03/01/15 23:05,0.25
3/1/15,11:10 PM,03/01/15 23:10,0.25
3/1/15,11:15 PM,03/01/15 23:15,0.25
3/1/15,11:20 PM,03/01/15 23:20,0.25
3/1/15,11:25 PM,03/01/15 23:25,0.25
3/1/15,11:30 PM,03/01/15 23:30,0.24
3/1/15,11:35 PM,03/01/15 23:35,0.24
3/1/15,11:40 PM,03/01/15 23:40,0.24
3/1/15,11:45 PM,03/01/15 23:45,0.24
3/1/15,11:50 PM,03/01/15 23:50,0.24
3/1/15,11:55 PM,03/01/15 23:55,0.24
4/1/15,12:00 AM,04/01/15 00:00,0.24
4/1/15,12:05 AM,04/01/15 00:05,0.24
4/1/15,12:10 AM,04/01/15 00:10,0.24
4/1/15,12:15 AM,04/01/15 00:15,0.24
4/1/15,12:20 AM,04/01/15 00:20,0.24
4/1/15,12:25 AM,04/01/15 00:25,0.24
4/1/15,12:30 AM,04/01/15 00:30,0.24
4/1/15,12:35 AM,04/01/15 00:35,0.24
4/1/15,12:40 AM,04/01/15 00:40,0.24
4/1/15,12:45 AM,04/01/15 00:45,0.24
4/1/15,12:50 AM,04/01/15 00:50,0.24
4/1/15,12:55 AM,04/01/15 00:55,0.24
4/1/15,1:00 AM,04/01/15 01:00,0.24
4/1/15,1:05 AM,04/01/15 01:05,0.24
4/1/15,1:10 AM,04/01/15 01:10,0.24
4/1/15,1:15 AM,04/01/15 01:15,0.24
4/1/15,1:20 AM,04/01/15 01:20,0.25
4/1/15,1:25 AM,04/01/15 01:25,0.25
4/1/15,1:30 AM,04/01/15 01:30,0.25
4/1/15,1:35 AM,04/01/15 01:35,0.25
4/1/15,1:40 AM,04/01/15 01:40,0.25
4/1/15,1:45 AM,04/01/15 01:45,0.25
4/1/15,1:50 AM,04/01/15 01:50,0.26
4/1/15,1:55 AM,04/01/15 01:55,0.26
4/1/15,2:00 AM,04/01/15 02:00,0.26
4/1/15,2:05 AM,04/01/15 02:05,0.26
4/1/15,2:10 AM,04/01/15 02:10,0.27
4/1/15,2:15 AM,04/01/15 02:15,0.27
4/1/15,2:20 AM,04/01/15 02:20,0.27
4/1/15,2:25 AM,04/01/15 02:25,0.28
4/1/15,2:30 AM,04/01/15 02:30,0.28
4/1/15,2:35 AM,04/01/15 02:35,0.28
4/1/15,2:40 AM,04/01/15 02:40,0.29
4/1/15,2:45 AM,04/01/15 02:45,0.29
4/1/15,2:50 AM,04/01/15 02:50,0.29
4/1/15,2:55 AM,04/01/15 02:55,0.3
4/1/15,3:00 AM,04/01/15 03:00,0.3
4/1/15,3:05 AM,04/01/15 03:05,0.31
4/1/15,3:10 AM,04/01/15 03:10,0.31
4/1/15,3:15 AM,04/01/15 03:15,0.31
4/1/15,3:20 AM,04/01/15 03:20,0.32
4/1/15,3:25 AM,04/01/15 03:25,0.32
4/1/15,3:30 AM,04/01/15 03:30,0.33
4/1/15,3:35 AM,04/01/15 03:35,0.33
4/1/15,3:40 AM,04/01/15 03:40,0.34
4/1/15,3:45 AM,04/01/15 03:45,0.34
4/1/15,3:50 AM,04/01/15 03:50,0.35
4/1/15,3:55 AM,04/01/15 03:55,0.35
4/1/15,4:00 AM,04/01/15 04:00,0.36
4/1/15,4:05 AM,04/01/15 04:05,0.36
4/1/15,4:10 AM,04/01/15 04:10,0.37
4/1/15,4:15 AM,04/01/15 04:15,0.37
4/1/15,4:20 AM,04/01/15 04:20,0.38
4/1/15,4:25 AM,04/01/15 04:25,0.38
4/1/15,4:30 AM,04/01/15 04:30,0.38
4/1/15,4:35 AM,04/01/15 04:35,0.39
4/1/15,4:40 AM,04/01/15 04:40,0.39
4/1/15,4:45 AM,04/01/15 04:45,0.4
4/1/15,4:50 AM,04/01/15 04:50,0.4
4/1/15,4:55 AM,04/01/15 04:55,0.41
4/1/15,5:00 AM,04/01/15 05:00,0.41
4/1/15,5:05 AM,04/01/15 05:05,0.42
4/1/15,5:10 AM,04/01/15 05:10,0.42
4/1/15,5:15 AM,04/01/15 05:15,0.43
4/1/15,5:20 AM,04/01/15 05:20,0.43
4/1/15,5:25 AM,04/01/15 05:25,0.43
4/1/15,5:30 AM,04/01/15 05:30,0.44
4/1/15,5:35 AM,04/01/15 05:35,0.44
4/1/15,5:40 AM,04/01/15 05:40,0.45
4/1/15,5:45 AM,04/01/15 05:45,0.45
4/1/15,5:50 AM,04/01/15 05:50,0.45
4/1/15,5:55 AM,04/01/15 05:55,0.46
4/1/15,6:00 AM,04/01/15 06:00,0.46
4/1/15,6:05 AM,04/01/15 06:05,0.46
4/1/15,6:10 AM,04/01/15 06:10,0.47
4/1/15,6:15 AM,04/01/15 06:15,0.47
4/1/15,6:20 AM,04/01/15 06:20,0.47
4/1/15,6:25 AM,04/01/15 06:25,0.47
4/1/15,6:30 AM,04/01/15 06:30,0.48
4/1/15,6:35 AM,04/01/15 06:35,0.48
4/1/15,6:40 AM,04/01/15 06:40,0.48
4/1/15,6:45 AM,04/01/15 06:45,0.48
4/1/15,6:50 AM,04/01/15 06:50,0.48
4/1/15,6:55 AM,04/01/15 06:55,0.49
4/1/15,7:00 AM,04/01/15 07:00,0.49
4/1/15,7:05 AM,04/01/15 07:05,0.49
4/1/15,7:10 AM,04/01/15 07:10,0.49
4/1/15,7:15 AM,04/01/15 07:15,0.49
4/1/15,7:20 AM,04/01/15 07:20,0.49
4/1/15,7:25 AM,04/01/15 07:25,0.49
4/1/15,7:30 AM,04/01/15 07:30,0.49
4/1/15,7:35 AM,04/01/15 07:35,0.49
4/1/15,7:40 AM,04/01/15 07:40,0.49
4/1/15,7:45 AM,04/01/15 07:45,0.49
4/1/15,7:50 AM,04/01/15 07:50,0.49
4/1/15,7:55 AM,04/01/15 07:55,0.49
4/1/15,8:00 AM,04/01/15 08:00,0.49
4/1/15,8:05 AM,04/01/15 08:05,0.48
4/1/15,8:10 AM,04/01/15 08:10,0.48
4/1/15,8:15 AM,04/01/15 08:15,0.48
4/1/15,8:20 AM,04/01/15 08:20,0.48
4/1/15,8:25 AM,04/01/15 08:25,0.48
4/1/15,8:30 AM,04/01/15 08:30,0.47
4/1/15,8:35 AM,04/01/15 08:35,0.47
4/1/15,8:40 AM,04/01/15 08:40,0.47
4/1/15,8:45 AM,04/01/15 08:45,0.47
4/1/15,8:50 AM,04/01/15 08:50,0.46
4/1/15,8:55 AM,04/01/15 08:55,0.46
4/1/15,9:00 AM,04/01/15 09:00,0.45
4/1/15,9:05 AM,04/01/15 09:05,0.45
4/1/15,9:10 AM,04/01/15 09:10,0.45
4/1/15,9:15 AM,04/01/15 09:15,0.44
4/1/15,9:20 AM,04/01/15 09:20,0.44
4/1/15,9:25 AM,04/01/15 09:25,0.43
4/1/15,9:30 AM,04/01/15 09:30,0.43
4/1/15,9:35 AM,04/01/15 09:35,0.43
4/1/15,9:40 AM,04/01/15 09:40,0.42
4/1/15,9:45 AM,04/01/15 09:45,0.42
4/1/15,9:50 AM,04/01/15 09:50,0.41
4/1/15,9:55 AM,04/01/15 09:55,0.41
4/1/15,10:00 AM,04/01/15 10:00,0.4
4/1/15,10:05 AM,04/01/15 10:05,0.39
4/1/15,10:10 AM,04/01/15 10:10,0.39
4/1/15,10:15 AM,04/01/15 10:15,0.38
4/1/15,10:20 AM,04/01/15 10:20,0.38
4/1/15,10:25 AM,04/01/15 10:25,0.37
4/1/15,10:30 AM,04/01/15 10:30,0.37
4/1/15,10:35 AM,04/01/15 10:35,0.36
4/1/15,10:40 AM,04/01/15 10:40,0.35
4/1/15,10:45 AM,04/01/15 10:45,0.35
4/1/15,10:50 AM,04/01/15 10:50,0.34
4/1/15,10:55 AM,04/01/15 10:55,0.34
4/1/15,11:00 AM,04/01/15 11:00,0.33
4/1/15,11:05 AM,04/01/15 11:05,0.32
4/1/15,11:10 AM,04/01/15 11:10,0.32
4/1/15,11:15 AM,04/01/15 11:15,0.31
4/1/15,11:20 AM,04/01/15 11:20,0.31
4/1/15,11:25 AM,04/01/15 11:25,0.3
4/1/15,11:30 AM,04/01/15 11:30,0.29
4/1/15,11:35 AM,04/01/15 11:35,0.29
4/1/15,11:40 AM,04/01/15 11:40,0.28
4/1/15,11:45 AM,04/01/15 11:45,0.28
4/1/15,11:50 AM,04/01/15 11:50,0.27
4/1/15,11:55 AM,04/01/15 11:55,0.27
4/1/15,12:00 PM,04/01/15 12:00,0.26
4/1/15,12:05 PM,04/01/15 12:05,0.25
4/1/15,12:10 PM,04/01/15 12:10,0.25
4/1/15,12:15 PM,04/01/15 12:15,0.24
4/1/15,12:20 PM,04/01/15 12:20,0.24
4/1/15,12:25 PM,04/01/15 12:25,0.23
4/1/15,12:30 PM,04/01/15 12:30,0.23
4/1/15,12:35 PM,04/01/15 12:35,0.22
4/1/15,12:40 PM,04/01/15 12:40,0.22
4/1/15,12:45 PM,04/01/15 12:45,0.21
4/1/15,12:50 PM,04/01/15 12:50,0.21
4/1/15,12:55 PM,04/01/15 12:55,0.21
4/1/15,1:00 PM,04/01/15 13:00,0.2
4/1/15,1:05 PM,04/01/15 13:05,0.2
4/1/15,1:10 PM,04/01/15 13:10,0.19
4/1/15,1:15 PM,04/01/15 13:15,0.19
4/1/15,1:20 PM,04/01/15 13:20,0.19
4/1/15,1:25 PM,04/01/15 13:25,0.18
4/1/15,1:30 PM,04/01/15 13:30,0.18
4/1/15,1:35 PM,04/01/15 13:35,0.18
4/1/15,1:40 PM,04/01/15 13:40,0.17
4/1/15,1:45 PM,04/01/15 13:45,0.17
4/1/15,1:50 PM,04/01/15 13:50,0.17
4/1/15,1:55 PM,04/01/15 13:55,0.17
4/1/15,2:00 PM,04/01/15 14:00,0.16
4/1/15,2:05 PM,04/01/15 14:05,0.16
